title,region,region_name,region_parent_name,property_size,bedrooms,bathrooms,furnishing,is_boost,price
3bdrm Apartment in Victoria Island for sale,"Lagos State, Victoria Island",Victoria Island,Lagos State,300.0,3.0,3.0,Unfurnished,enterprise,650000000
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,350000000
3bdrm Block of Flats in Galadimawa for sale,"Abuja (Fct), Galadimawa",Galadimawa,Abuja (Fct),350.0,3.0,3.0,Unfurnished,vip_gold,90000000
"5bdrm Duplex in Salawu Estate, Agodi for sale","Ibadan, Agodi",Agodi,Oyo State,600.0,5.0,6.0,Unfurnished,enterprise,110000000
3bdrm Block of Flats in Fha Guzape for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),180.0,3.0,3.0,Semi-Furnished,diamond,130000000
"4bdrm Duplex in A Well Secured, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,400.0,4.0,5.0,Unfurnished,diamond,200000000
2bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lagos State,300.0,2.0,2.0,Unfurnished,enterprise,250000000
"5bdrm Duplex in Bolajoko Estate, Akobo for sale","Ibadan, Akobo",Akobo,Oyo State,600.0,5.0,6.0,Unfurnished,enterprise,100000000
4bdrm Duplex in Onireke Gra for sale,"Ibadan, Dugbe (Onireke)",Dugbe (Onireke),Oyo State,600.0,4.0,5.0,Unfurnished,enterprise,160000000
"4bdrm Bungalow in Omolaso Area, Iwo Road for sale","Ibadan, Iwo Road",Iwo Road,Oyo State,600.0,4.0,5.0,Semi-Furnished,enterprise,50000000
"5bdrm Bungalow in Gated And Secured, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,660.0,5.0,5.0,Unfurnished,diamond,45000000
"5bdrm Duplex in A Well Secured, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,350.0,5.0,5.0,Unfurnished,diamond,450000000
5bdrm Duplex in Apo Dutse for sale,"Abuja (Fct), Apo District",Apo District,Abuja (Fct),500.0,5.0,6.0,Semi-Furnished,diamond,160000000
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,200000000
12bdrm Block of Flats in Bodija Extension for sale,"Ibadan, Bodija",Bodija,Oyo State,600.0,12.0,10.0,Unfurnished,enterprise,90000000
"4bdrm Duplex in A Well Secured, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,380.0,4.0,4.0,Unfurnished,diamond,195000000
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,235000000
2bdrm Apartment in Abijo Gra for sale,"Ibeju, Abijo",Abijo,Lagos State,100.0,2.0,2.0,Unfurnished,enterprise,45000000
10bdrm Block of Flats in Agbowo Road for sale,"Ibadan, Agbowo",Agbowo,Oyo State,600.0,10.0,5.0,Unfurnished,enterprise,60000000
"3bdrm Bungalow in Cannan Estate, Dape for sale","Gwarinpa, Dape",Dape,Abuja (Fct),500.0,3.0,3.0,Semi-Furnished,diamond,250000000
4bdrm Duplex in Gaduwa for sale,"Abuja (Fct), Gaduwa",Gaduwa,Abuja (Fct),350.0,4.0,4.0,Unfurnished,enterprise,200000000
4bdrm Duplex in Gaduwa for sale,"Abuja (Fct), Gaduwa",Gaduwa,Abuja (Fct),350.0,4.0,4.0,Unfurnished,enterprise,170000000
"Furnished 3bdrm Apartment in Secured And Serene, Ikate for sale","Lekki, Ikate",Ikate,Lagos State,600.0,3.0,3.0,Furnished,diamond,175000000
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,400000000
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lagos State,200.0,4.0,4.0,Unfurnished,enterprise,130000000
"4bdrm Duplex in Phase 2, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Abuja (Fct),500.0,4.0,5.0,Semi-Furnished,vip_gold,220000000
"2bdrm House in Sunray Estate, Awka for sale","Anambra State, Awka",Awka,Anambra State,500.0,2.0,15.0,Unfurnished,False,85000000
"4bdrm Duplex in A Well Secured, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,350.0,4.0,4.0,Unfurnished,diamond,180000000
"4bdrm Duplex in A Secured Code To, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,350.0,4.0,5.0,Unfurnished,diamond,160000000
"4bdrm Duplex in A Well Secured, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,350.0,4.0,5.0,Unfurnished,diamond,140000000
2bdrm Apartment in Osapa london for sale,"Lekki, Osapa London",Osapa London,Lagos State,300.0,2.0,2.0,Unfurnished,enterprise,150000000
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,320.0,5.0,5.0,Unfurnished,enterprise,350000000
"4bdrm Duplex in Beachwood Estate, Off Lekki-Epe Expressway for sale","Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,120000000
3bdrm Duplex in Dawaki for sale,"Gwarinpa, Dawaki",Dawaki,Abuja (Fct),450.0,3.0,3.0,Semi-Furnished,vip_gold,300000000
2bdrm Apartment in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),500.0,2.0,2.0,Unfurnished,vip_gold,280000000
3bdrm Bungalow in Bwari for sale,"Abuja (Fct), Bwari",Bwari,Abuja (Fct),700.0,3.0,3.0,Unfurnished,vip_gold,25000000
"4bdrm Duplex in Star Gate, Oluyole for sale","Ibadan, Oluyole Estate",Oluyole Estate,Oyo State,900.0,4.0,5.0,Unfurnished,enterprise,220000000
"4bdrm Duplex in A Well Secured, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,300.0,4.0,4.0,Unfurnished,diamond,160000000
"3bdrm Duplex in A Well Secured, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,400.0,3.0,4.0,Unfurnished,diamond,80000000
5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,650000000
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,260000000
4bdrm House in Gwarinpa for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),1000.0,4.0,4.0,Unfurnished,vip_gold,250000000
Furnished 3bdrm Apartment in Galadimawa for sale,"Abuja (Fct), Galadimawa",Galadimawa,Abuja (Fct),550.0,3.0,3.0,Furnished,vip_gold,85000000
"3bdrm Bungalow in Salawu Estate, Agodi for sale","Ibadan, Agodi",Agodi,Oyo State,500.0,3.0,4.0,Unfurnished,enterprise,40000000
"4bdrm Duplex in Secured Estate, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,660.0,4.0,4.0,Unfurnished,diamond,160000000
"5bdrm Duplex in Well Secured And, Ikota for sale","Lekki, Ikota",Ikota,Lagos State,500.0,5.0,6.0,Unfurnished,diamond,450000000
3bdrm Penthouse in Ikota for sale,"Lekki, Ikota",Ikota,Lagos State,300.0,3.0,3.0,Unfurnished,enterprise,150000000
1bdrm Apartment in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),400.0,1.0,1.0,Unfurnished,vip_gold,35000000
"6bdrm House in Isokan Estate, Akobo for sale","Ibadan, Akobo",Akobo,Oyo State,600.0,6.0,4.0,Unfurnished,enterprise,50000000
5bdrm Penthouse in Agodi Gra for sale,"Ibadan, Agodi",Agodi,Oyo State,500.0,5.0,6.0,Semi-Furnished,enterprise,320000000
"Furnished 3bdrm Apartment in Gated And Secured, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,150.0,3.0,3.0,Furnished,diamond,100000000
"2bdrm Apartment in A Secured Code To, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,350.0,2.0,2.0,Unfurnished,diamond,85000000
"5bdrm Penthouse in A Well Serene And, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,300.0,5.0,5.0,Unfurnished,diamond,600000000
5bdrm Duplex in Galadimawa for sale,"Abuja (Fct), Galadimawa",Galadimawa,Abuja (Fct),500.0,5.0,6.0,Unfurnished,vip_gold,220000000
3bdrm Bungalow in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),500.0,3.0,3.0,Semi-Furnished,vip_gold,165000000
"3bdrm Bungalow in Alafara Estate, Jericho for sale","Ibadan, Jericho",Jericho,Oyo State,576.0,3.0,4.0,Semi-Furnished,enterprise,85000000
5bdrm Duplex in Jericho Gra for sale,"Ibadan, Jericho",Jericho,Oyo State,2400.0,5.0,6.0,Semi-Furnished,enterprise,240000000
"3bdrm Apartment in Gated And Secured, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,120.0,3.0,3.0,Unfurnished,diamond,75000000
"4bdrm Block of Flats in Egan, Igando / Ikotun/Igando for sale","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,250.0,4.0,20.0,Semi-Furnished,diamond,27000000
"Furnished 4bdrm Duplex in Q Close, Festac for sale","Amuwo-Odofin, Festac",Festac,Lagos State,260.0,4.0,4.0,Furnished,diamond,230000000
3bdrm Bungalow in Ado-Odo/Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,300.0,3.0,3.0,Semi-Furnished,diamond,32000000
"2bdrm Apartment in A Well Secured, Ikate for sale","Lekki, Ikate",Ikate,Lagos State,350.0,2.0,2.0,Unfurnished,diamond,348000000
3bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,300.0,3.0,3.0,Unfurnished,enterprise,550000000
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,500000000
4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Lagos State,350.0,4.0,4.0,Unfurnished,enterprise,200000000
"5bdrm Duplex in Carlton Gate Estate,, Akobo for sale","Ibadan, Akobo",Akobo,Oyo State,620.0,5.0,6.0,Unfurnished,enterprise,310000000
"5bdrm Duplex in A Well Secured, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,450.0,5.0,5.0,Unfurnished,diamond,730000000
"1bdrm Apartment in A Well Secured, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,250.0,1.0,1.0,Unfurnished,diamond,185000000
5bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Lagos State,500.0,5.0,5.0,Semi-Furnished,diamond,450000000
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,370000000
4bdrm Villa in Ikate for sale,"Lekki, Ikate",Ikate,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,290000000
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,200000000
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,440.0,5.0,5.0,Unfurnished,enterprise,680000000
"12bdrm Block of Flats in Orogun, Agbowo for sale","Ibadan, Agbowo",Agbowo,Oyo State,600.0,12.0,12.0,Unfurnished,enterprise,70000000
4bdrm Penthouse in New Bodija Estate for sale,"Ibadan, Bodija",Bodija,Oyo State,600.0,4.0,5.0,Unfurnished,enterprise,180000000
Furnished 8bdrm Duplex in Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,460.0,8.0,5.0,Furnished,enterprise,88000000
Furnished 3bdrm Bungalow in Igando-Oloja for sale,"Ibeju, Igando-Oloja",Igando-Oloja,Lagos State,400.0,3.0,3.0,Furnished,diamond,27000000
"5bdrm Duplex in A Well Secured, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,400.0,5.0,6.0,Unfurnished,diamond,350000000
"3bdrm Apartment in A Well Secured And, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,350.0,3.0,3.0,Unfurnished,diamond,250000000
4bdrm Duplex in Ikota Gra for sale,"Lekki, Ikota",Ikota,Lagos State,300.0,4.0,5.0,Unfurnished,diamond,140000000
5bdrm Duplex in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),500.0,5.0,5.0,Unfurnished,vip_gold,450000000
4bdrm Duplex in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),550.0,4.0,4.0,Unfurnished,vip_gold,160000000
"3bdrm Apartment in Regent Apartment, Katampe for sale","Abuja (Fct), Katampe",Katampe,Abuja (Fct),160.0,3.0,3.0,Semi-Furnished,diamond,250000000
"2bdrm Block of Flats in Gated And Secured, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,300.0,2.0,2.0,Unfurnished,diamond,80000000
Furnished 3bdrm Duplex in Lekki Gardens Estate for sale,"Ajah, Lekki Gardens Estate",Lekki Gardens Estate,Lagos State,400.0,3.0,3.0,Furnished,diamond,120000000
"4bdrm Duplex in A Well Secured, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,450.0,4.0,4.0,Unfurnished,diamond,260000000
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,325.0,5.0,5.0,Unfurnished,enterprise,520000000
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,200.0,4.0,4.0,Unfurnished,enterprise,200000000
4bdrm House in Asokoro for sale,"Abuja (Fct), Asokoro",Asokoro,Abuja (Fct),500.0,4.0,5.0,Unfurnished,vip_gold,450000000
"2bdrm Bungalow in Estate, Kubwa for sale","Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),500.0,2.0,2.0,Unfurnished,vip_gold,60000000
4bdrm Duplex in Jericho Gra for sale,"Ibadan, Jericho",Jericho,Oyo State,600.0,4.0,5.0,Unfurnished,enterprise,190000000
4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),700.0,4.0,4.0,Unfurnished,vip_gold,65000000
"4bdrm Duplex in A Well Secured, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,400.0,4.0,4.0,Unfurnished,diamond,180000000
"8bdrm House in Okebadan Estate, Akobo for sale","Ibadan, Akobo",Akobo,Oyo State,714.0,8.0,10.0,Unfurnished,enterprise,75000000
"4bdrm Duplex in A Well Secured, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,400.0,4.0,4.0,Unfurnished,diamond,190000000
"5bdrm Duplex in A Well Secured, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,350.0,5.0,5.0,Unfurnished,diamond,350000000
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lagos State,200.0,4.0,4.0,Unfurnished,enterprise,200000000
"4bdrm Duplex in Carlton Gate Gra, Akobo for sale","Ibadan, Akobo",Akobo,Oyo State,600.0,4.0,5.0,Unfurnished,enterprise,150000000
"5bdrm Duplex in Megamound, Ikota for sale","Lekki, Ikota",Ikota,Lagos State,500.0,5.0,6.0,Unfurnished,diamond,500000000
"4bdrm Duplex in A Well Secured, Ikota for sale","Lekki, Ikota",Ikota,Lagos State,300.0,4.0,4.0,Unfurnished,diamond,180000000
5bdrm Duplex in Ikate Lekki for sale,"Lekki, Ikate",Ikate,Lagos State,400.0,5.0,5.0,Unfurnished,enterprise,300000000
"2bdrm Bungalow in Citec, Mbora for sale","Abuja (Fct), Mbora",Mbora,Abuja (Fct),250.0,2.0,2.0,Unfurnished,vip_gold,70000000
"2bdrm Block of Flats in Estate, Kubwa for sale","Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),750.0,2.0,2.0,Unfurnished,vip_gold,350000000
"4bdrm Duplex in Emmanuel Estate, Jericho for sale","Ibadan, Jericho",Jericho,Oyo State,600.0,4.0,5.0,Unfurnished,enterprise,175000000
5bdrm Duplex in Idu Industrial for sale,"Abuja (Fct), Idu Industrial",Idu Industrial,Abuja (Fct),650.0,5.0,5.0,Unfurnished,enterprise,32000000
"5bdrm Duplex in A Well Secured Gated, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,450.0,5.0,6.0,Unfurnished,diamond,330000000
4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,200.0,4.0,4.0,Unfurnished,enterprise,300000000
"3bdrm Bungalow in Peak Park Estate, Awoyaya for sale","Ibeju, Awoyaya",Awoyaya,Lagos State,250.0,3.0,3.0,Unfurnished,enterprise,47000000
"4bdrm Duplex in Summit Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),400.0,4.0,4.0,Semi-Furnished,diamond,200000000
"2bdrm Apartment in The Fulton, Idu Industrial for sale","Abuja (Fct), Idu Industrial",Idu Industrial,Abuja (Fct),140.0,2.0,2.0,Semi-Furnished,diamond,75000000
Furnished 4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Lagos State,1000.0,4.0,4.0,Furnished,diamond,100000000
"2bdrm Apartment in A Well Secured Code, Ikate for sale","Lekki, Ikate",Ikate,Lagos State,350.0,2.0,2.0,Unfurnished,diamond,170000000
"2bdrm Apartment in Strategic Location., Ikate for sale","Lekki, Ikate",Ikate,Lagos State,400.0,2.0,2.0,Unfurnished,diamond,200000000
"4bdrm Duplex in Legacy Estate,, Akobo for sale","Ibadan, Akobo",Akobo,Oyo State,400.0,4.0,5.0,Semi-Furnished,enterprise,230000000
"3bdrm Bungalow in Nihort, Jericho for sale","Ibadan, Jericho",Jericho,Oyo State,400.0,3.0,4.0,Semi-Furnished,enterprise,75000000
"3bdrm Apartment in Bali Island, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),200.0,3.0,3.0,Semi-Furnished,diamond,150000000
5bdrm Duplex in Osapa london for sale,"Lekki, Osapa London",Osapa London,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,650000000
5bdrm Duplex in Agungi for sale,"Lekki, Agungi",Agungi,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,370000000
4bdrm Bungalow in Bwari / Bwari for sale,"Bwari, Bwari / Bwari",Bwari / Bwari,Abuja(Fct),500.0,4.0,4.0,Unfurnished,vip_gold,70000000
"13bdrm Duplex in Gated And Secured, Amuwo-Odofin for sale","Lagos State, Amuwo-Odofin",Amuwo-Odofin,Lagos State,1083.0,13.0,13.0,Unfurnished,diamond,450000000
"5bdrm Duplex in Gated And Secured, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,200.0,5.0,5.0,Unfurnished,diamond,190000000
4bdrm Duplex in Gaduwa for sale,"Abuja (Fct), Gaduwa",Gaduwa,Abuja (Fct),500.0,4.0,4.0,Unfurnished,diamond,140000000
2bdrm Bungalow in Kuje for sale,"Abuja (Fct), Kuje",Kuje,Abuja (Fct),2000.0,2.0,2.0,Unfurnished,vip_gold,350000000
2bdrm Bungalow in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,150.0,2.0,2.0,Unfurnished,diamond,25000000
"4bdrm Duplex in A Well Secured, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,380.0,4.0,4.0,Unfurnished,diamond,150000000
3bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lagos State,300.0,3.0,3.0,Unfurnished,enterprise,200000000
4bdrm Duplex in Abraham Adesanya for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,250.0,4.0,4.0,Unfurnished,enterprise,180000000
Furnished 5bdrm Duplex in Adeniyi Jones for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,380.0,5.0,5.0,Furnished,diamond,500000000
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,600000000
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,300.0,2.0,2.0,Unfurnished,enterprise,360000000
4bdrm Duplex in Lokogoma for sale,"Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),500.0,4.0,5.0,Unfurnished,diamond,230000000
"2bdrm Block of Flats in Abuja Property, Karsana for sale","Gwagwa, Karsana",Karsana,Abuja (Fct),250.0,2.0,2.0,Semi-Furnished,False,49000000
Furnished 1bdrm Apartment in Karu for sale,"Abuja (Fct), Karu",Karu,Abuja (Fct),350.0,1.0,1.0,Furnished,vip_gold,30000000
"3bdrm Block of Flats in Mouna Estate, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),190.0,3.0,3.0,Unfurnished,diamond,100000000
"3bdrm Apartment in A Well Serene And, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,300.0,3.0,3.0,Unfurnished,diamond,350000000
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,145000000
7bdrm House in Gwarinpa for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),700.0,7.0,9.0,Semi-Furnished,vip_gold,550000000
"20bdrm Block of Flats in Egan, Igando / Ikotun/Igando for sale","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,600.0,20.0,20.0,Semi-Furnished,diamond,56000000
"5bdrm Duplex in A Well Secured, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,420.0,5.0,5.0,Unfurnished,diamond,270000000
"2bdrm Apartment in Gated And Secured, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,100.0,2.0,2.0,Unfurnished,diamond,60000000
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,600000000
"4bdrm Duplex in Abiola'S Court, Osapa london for sale","Lekki, Osapa London",Osapa London,Lagos State,150.0,4.0,4.0,Unfurnished,diamond,170000000
4bdrm Duplex in Dakwo District for sale,"Abuja (Fct), Dakwo District",Dakwo District,Abuja (Fct),500.0,4.0,4.0,Semi-Furnished,diamond,250000000
4bdrm Duplex in Asokoro for sale,"Abuja (Fct), Asokoro",Asokoro,Abuja (Fct),450.0,4.0,5.0,Semi-Furnished,vip_gold,450000000
3bdrm Bungalow in Karsana for sale,"Gwagwa, Karsana",Karsana,Abuja (Fct),700.0,3.0,3.0,Unfurnished,vip_gold,75000000
Furnished 1bdrm Apartment in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),350.0,1.0,1.0,Furnished,vip_gold,40000000
"3bdrm Block of Flats in Gated And Secured, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,700.0,3.0,3.0,Unfurnished,diamond,150000000
2bdrm Apartment in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),500.0,2.0,2.0,Unfurnished,vip_gold,80000000
"4bdrm Duplex in Urban Shelter, Lokogoma for sale","Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),300.0,4.0,5.0,Unfurnished,diamond,110000000
1bdrm Block of Flats in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),500.0,1.0,2.0,Unfurnished,vip_gold,25000000
"3bdrm Bungalow in Works And Housing, Karu for sale","Abuja (Fct), Karu",Karu,Abuja (Fct),400.0,3.0,3.0,Unfurnished,vip_gold,50000000
3bdrm Apartment in Kubwa for sale,"Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),450.0,3.0,3.0,Unfurnished,vip_gold,75000000
4bdrm Mansion in Gwarinpa for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),1000.0,4.0,5.0,Unfurnished,vip_gold,250000000
"Furnished 3bdrm House in Adron Court Jericho, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,300.0,3.0,3.0,Furnished,False,100000000
4bdrm Duplex in Zone 5 / Wuse for sale,"Wuse, Zone 5 / Wuse",Zone 5 / Wuse,Abuja (Fct),350.0,4.0,5.0,Unfurnished,vip_gold,390000000
3bdrm House in Akala Express for sale,"Ibadan, Akala Express",Akala Express,Oyo State,100.0,3.0,5.0,Semi-Furnished,False,85000000
4bdrm House in Adeniyi Jones for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,1000.0,4.0,1.0,Unfurnished,enterprise,360000000
4bdrm House in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,1000.0,4.0,1.0,Unfurnished,enterprise,380000000
4bdrm Duplex in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),750.0,4.0,5.0,Unfurnished,enterprise,550000000
3bdrm Apartment in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,280.0,3.0,3.0,Semi-Furnished,enterprise,110000000
3bdrm Duplex in Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,1000.0,3.0,1.0,Unfurnished,enterprise,370000000
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,1000.0,4.0,1.0,Unfurnished,enterprise,500000000
Furnished 3bdrm House in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,1000.0,3.0,1.0,Furnished,enterprise,550000000
5bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lagos State,300.0,5.0,5.0,Semi-Furnished,enterprise,650000000
5bdrm Duplex in Life Camp After for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),800.0,5.0,6.0,Unfurnished,enterprise,330000000
"Furnished 1bdrm Bungalow in Aleiyta, Zone E, FHA for sale","Lugbe District, Fha",Fha,Lagos State,300.0,1.0,2.0,Furnished,False,25000000
